district,norm_name,display_name,No_HH_1991,TOT_P_1991,TOT_M_1991,TOT_F_1991,P_06_1991,P_SC_1991,P_ST_1991,P_LIT_1991,TOT_WORK_P_1991,MAINWORK_P_1991,MARGWORK_P_1991,NON_WORK_P_1991,first_census,census_count,census_years_str,No_HH_2001,TOT_P_2001,TOT_M_2001,TOT_F_2001,P_06_2001,P_SC_2001,P_ST_2001,P_LIT_2001,TOT_WORK_P_2001,MAINWORK_P_2001,MARGWORK_P_2001,NON_WORK_P_2001,No_HH_2011,TOT_P_2011,TOT_M_2011,TOT_F_2011,P_06_2011,P_SC_2011,P_ST_2011,P_LIT_2011,TOT_WORK_P_2011,MAINWORK_P_2011,MARGWORK_P_2011,NON_WORK_P_2011
Raigarh,vadghar,Vadghar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1700.0,7341.0,3873.0,3468.0,1216.0,443.0,248.0,4968.0,2796.0,2042.0,754.0,4545.0
Raigarh,owle,Owle (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,947.0,4275.0,2202.0,2073.0,629.0,229.0,156.0,3044.0,1357.0,1238.0,119.0,2918.0
Raigarh,ambivali t. tungartan,Ambivali T. Tungartan (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1611.0,6497.0,3526.0,2971.0,690.0,688.0,397.0,5262.0,2340.0,1911.0,429.0,4157.0
Raigarh,rees,Rees (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1983.0,8632.0,4555.0,4077.0,772.0,730.0,121.0,7299.0,3132.0,2740.0,392.0,5500.0
Raigarh,dadar,Dadar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1202.0,5389.0,2820.0,2569.0,774.0,0.0,1.0,3418.0,1571.0,601.0,970.0,3818.0
Raigarh,zotirpada,Zotirpada (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,837.0,3389.0,1793.0,1596.0,210.0,234.0,143.0,2941.0,1156.0,979.0,177.0,2233.0
Raigarh,ambepur,Ambepur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1218.0,5035.0,2593.0,2442.0,471.0,308.0,75.0,4117.0,2819.0,2469.0,350.0,2216.0
Raigarh,chendhare,Chendhare (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2834.0,11039.0,5590.0,5449.0,901.0,1079.0,405.0,9671.0,4658.0,4245.0,413.0,6381.0
Raigarh,kurul,Kurul (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1233.0,4869.0,2535.0,2334.0,564.0,368.0,164.0,3856.0,1841.0,1625.0,216.0,3028.0
Raigarh,murud janjira,Murud Janjira (M Cl),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2771.0,12216.0,5992.0,6224.0,1044.0,247.0,1536.0,10229.0,4211.0,3614.0,597.0,8005.0
Raigarh,nagothane,Nagothane (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2873.0,12549.0,6520.0,6029.0,1598.0,612.0,421.0,9604.0,4389.0,3577.0,812.0,8160.0
Raigarh,bhuwaneshwar,Bhuwaneshwar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2178.0,8871.0,4661.0,4210.0,874.0,507.0,209.0,7414.0,2926.0,2530.0,396.0,5945.0
Raigarh,borli panchtan,Borli Panchtan (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1567.0,6952.0,3293.0,3659.0,747.0,398.0,10.0,5461.0,2420.0,1909.0,511.0,4532.0
Raigarh,nadgaon tarf birwadi,Nadgaon Tarf Birwadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1258.0,4871.0,2527.0,2344.0,585.0,191.0,154.0,3857.0,1662.0,1447.0,215.0,3209.0
Pune,koregaon bhima,Koregaon Bhima (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3192.0,13116.0,7220.0,5896.0,1954.0,1566.0,266.0,9980.0,5504.0,5064.0,440.0,7612.0
Pune,sanaswadi,Sanaswadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3386.0,13543.0,7403.0,6140.0,1975.0,1684.0,225.0,10108.0,6141.0,5775.0,366.0,7402.0
Pune,kharabwadi,Kharabwadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2377.0,9200.0,5033.0,4167.0,1524.0,1521.0,403.0,6779.0,3783.0,3686.0,97.0,5417.0
Pune,nanekarwadi,Nanekarwadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3598.0,12654.0,7442.0,5212.0,2000.0,1087.0,903.0,9542.0,5936.0,5639.0,297.0,6718.0
Pune,medankarwadi,Medankarwadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3349.0,12576.0,7113.0,5463.0,2054.0,1163.0,276.0,9457.0,5369.0,4723.0,646.0,7207.0
Pune,wadagaon,Wadagaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3416.0,14595.0,7583.0,7012.0,1921.0,1378.0,601.0,11134.0,5126.0,4585.0,541.0,9469.0
Pune,kusgaon bk.,Kusgaon Bk. (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2736.0,15612.0,8909.0,6703.0,1732.0,1259.0,394.0,12264.0,4428.0,3937.0,491.0,11184.0
Pune,hinjavadi,Hinjavadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2856.0,11459.0,6294.0,5165.0,1747.0,1767.0,194.0,8171.0,4921.0,4520.0,401.0,6538.0
Pune,pirangut,Pirangut (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3606.0,14174.0,7727.0,6447.0,2234.0,1497.0,219.0,10423.0,6173.0,5735.0,438.0,8001.0
Pune,wagholi,Wagholi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,7743.0,33479.0,17767.0,15712.0,4915.0,4676.0,470.0,24319.0,12309.0,11511.0,798.0,21170.0
Pune,yewalewadi,Yewalewadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1733.0,7685.0,4137.0,3548.0,1257.0,1369.0,104.0,5112.0,2873.0,2765.0,108.0,4812.0
Pune,jalochi,Jalochi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,4453.0,19346.0,10007.0,9339.0,2296.0,2064.0,133.0,15331.0,6788.0,6143.0,645.0,12558.0
Ahmadnagar,rajur,Rajur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1906.0,10046.0,5238.0,4808.0,1050.0,861.0,4043.0,7969.0,3582.0,2661.0,921.0,6464.0
Ahmadnagar,burhanagar,Burhanagar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1498.0,6885.0,3628.0,3257.0,843.0,1373.0,74.0,5159.0,2713.0,2262.0,451.0,4172.0
Ahmadnagar,darewadi,Darewadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2178.0,10860.0,6414.0,4446.0,1320.0,2032.0,141.0,8701.0,5036.0,4381.0,655.0,5824.0
Ahmadnagar,karjat,Karjat (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2562.0,11659.0,6048.0,5611.0,1289.0,2172.0,180.0,8933.0,4324.0,4015.0,309.0,7335.0
Bid,bid (rural),Bid (Rural) (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,11120.0,56531.0,29876.0,26655.0,7453.0,11189.0,555.0,42019.0,17862.0,16482.0,1380.0,38669.0
Bid,kaij,Kaij (Np),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,6148.0,30704.0,16208.0,14496.0,4097.0,5718.0,370.0,22672.0,10179.0,8734.0,1445.0,20525.0
Latur,arvi,Arvi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2779.0,14015.0,7343.0,6672.0,1843.0,2643.0,174.0,9878.0,4789.0,4632.0,157.0,9226.0
Latur,nideban,Nideban (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1567.0,8249.0,4344.0,3905.0,915.0,1897.0,143.0,6316.0,2497.0,2219.0,278.0,5752.0
Solapur,natepute,Natepute (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3538.0,17930.0,9059.0,8871.0,2085.0,3639.0,140.0,13274.0,6827.0,6582.0,245.0,11103.0
Solapur,akluj,Akluj (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,8371.0,39972.0,20318.0,19654.0,5236.0,9240.0,354.0,29022.0,13761.0,13096.0,665.0,26211.0
Solapur,sangramnagar,Sangramnagar (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1343.0,6499.0,3358.0,3141.0,744.0,839.0,49.0,5073.0,2188.0,2113.0,75.0,4311.0
Satara,songirwadi (rural),Songirwadi (Rural) (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,183.0,791.0,418.0,373.0,77.0,102.0,75.0,667.0,279.0,269.0,10.0,512.0
Satara,lonand,Lonand (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,4039.0,18723.0,9560.0,9163.0,2109.0,2462.0,599.0,14862.0,6871.0,6517.0,354.0,11852.0
Satara,kolki,Kolki (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1757.0,8054.0,4153.0,3901.0,778.0,1003.0,103.0,6591.0,2977.0,2651.0,326.0,5077.0
Satara,karanje tarf satara,Karanje Tarf Satara (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,6715.0,29140.0,14972.0,14168.0,3016.0,3507.0,494.0,23643.0,9958.0,9328.0,630.0,19182.0
Satara,medha,Medha (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1037.0,4678.0,2323.0,2355.0,600.0,460.0,275.0,3544.0,1633.0,1419.0,214.0,3045.0
Satara,malkapur,Malkapur (Np),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,7125.0,31671.0,16352.0,15319.0,3576.0,4040.0,173.0,24762.0,10887.0,10181.0,706.0,20784.0
Satara,hajarmachi,Hajarmachi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2027.0,9317.0,4772.0,4545.0,1011.0,1706.0,113.0,7407.0,3490.0,3076.0,414.0,5827.0
Satara,saidapur,Saidapur (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3135.0,13913.0,6986.0,6927.0,1319.0,1895.0,145.0,11205.0,4870.0,4275.0,595.0,9043.0
Satara,karad (rural),Karad (Rural) (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,4421.0,20476.0,10537.0,9939.0,2504.0,2934.0,256.0,15092.0,7673.0,7152.0,521.0,12803.0
Ratnagiri,gimhavane,Gimhavane (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1257.0,5025.0,2501.0,2524.0,447.0,501.0,26.0,4262.0,1728.0,1606.0,122.0,3297.0
Ratnagiri,mouje anjanvel,Mouje Anjanvel (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,361.0,1621.0,823.0,798.0,147.0,32.0,18.0,1293.0,588.0,460.0,128.0,1033.0
Ratnagiri,zadgaon,Zadgaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1846.0,7803.0,3856.0,3947.0,860.0,141.0,40.0,6512.0,2321.0,2188.0,133.0,5482.0
Ratnagiri,karle,Karle (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,883.0,4382.0,1904.0,2478.0,509.0,0.0,0.0,3619.0,950.0,756.0,194.0,3432.0
Ratnagiri,kuwarbav,Kuwarbav (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1631.0,6497.0,3327.0,3170.0,698.0,287.0,76.0,5386.0,2419.0,1984.0,435.0,4078.0
Ratnagiri,devrukh,Devrukh (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,3068.0,12689.0,6242.0,6447.0,1091.0,443.0,49.0,10597.0,4785.0,3654.0,1131.0,7904.0
Sindhudurg,kalmath,Kalmath (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1929.0,8011.0,4018.0,3993.0,812.0,852.0,95.0,6496.0,2740.0,2117.0,623.0,5271.0
Sindhudurg,majgaon,Majgaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1218.0,5080.0,2483.0,2597.0,467.0,247.0,20.0,4190.0,1832.0,1386.0,446.0,3248.0
Sindhudurg,banda,Banda (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1645.0,6611.0,3342.0,3269.0,583.0,339.0,51.0,5483.0,2264.0,1997.0,267.0,4347.0
Kolhapur,wadi ratnagiri,Wadi Ratnagiri (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,934.0,4693.0,2387.0,2306.0,479.0,375.0,3.0,3393.0,1747.0,1579.0,168.0,2946.0
Kolhapur,ujalaiwadi,Ujalaiwadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2149.0,9075.0,4714.0,4361.0,993.0,789.0,71.0,7275.0,3002.0,2899.0,103.0,6073.0
Kolhapur,morewadi,Morewadi (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1674.0,7222.0,3692.0,3530.0,722.0,641.0,11.0,5957.0,2517.0,2343.0,174.0,4705.0
Kolhapur,gokul shirgaon,Gokul Shirgaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2051.0,8623.0,4576.0,4047.0,1106.0,1521.0,36.0,6384.0,3196.0,2862.0,334.0,5427.0
Kolhapur,tamgaon,Tamgaon (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,1242.0,5223.0,2736.0,2487.0,697.0,928.0,1.0,3737.0,2337.0,1975.0,362.0,2886.0
Kolhapur,kalambe t. thane,Kalambe T. Thane (Ct),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,2253.0,10138.0,5351.0,4787.0,1114.0,1522.0,14.0,7692.0,3910.0,3662.0,248.0,6228.0
Sangli,sangli miraj kupwad,Sangli Miraj Kupwad (M Corp.),,,,,,,,,,,,,2011,1,2011,,,,,,,,,,,,,110062.0,502793.0,253640.0,249153.0,53798.0,73032.0,3496.0,385728.0,173225.0,158958.0,14267.0,329568.0
